experiment,exp_type,strain,temperature,salinity_m,reading,day,st,od,od1,od2,od3,baseline_st,delta_gamma,delta_gamma_OD,wgs_code,species,environment,has_lipopeptide_bgc,bgc_type_lipopeptide,has_wgs
exp10,temp_salinity,M2-6B2,15°C,0.5,5,9,59.69,0.331,0.329,0.33,0.334,69.97,10.280000000000001,31.057401812688823,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,15°C,1,5,9,60.87,0.375,0.372,0.376,0.377,70.12,9.250000000000007,24.666666666666686,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,15°C,1.5,5,9,58.99,0.243,0.255,0.238,0.236,70.09,11.100000000000001,45.67901234567902,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,SW2C3,30°C,0.5,5,9,54.87,0.28533333333333327,0.286,0.288,0.282,69.83,14.96,52.42990654205609,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,30°C,1,5,9,58.2,0.25833333333333336,0.255,0.257,0.263,70.29,12.090000000000003,46.80000000000001,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,30°C,1.5,5,9,61.86,0.26466666666666666,0.262,0.27,0.262,70.17,8.310000000000002,31.397984886649883,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,M2-6B2,30°C,0.5,5,9,59.24,0.23933333333333331,0.238,0.238,0.242,69.86,10.619999999999997,44.37325905292479,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,30°C,1,5,9,58.31,0.2786666666666667,0.273,0.279,0.284,70.14,11.829999999999998,42.45215311004784,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,30°C,1.5,5,9,57.84,0.059666666666666666,0.059,0.054,0.066,70.04,12.200000000000003,204.4692737430168,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,SW2C3,4°C,0.5,6,11,49.48,0.18000000000000002,0.174,0.186,0.18,69.99,20.509999999999998,113.94444444444441,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,4°C,1,6,11,54.57,0.08633333333333333,0.079,0.089,0.091,69.89,15.32,177.45173745173747,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,4°C,1.5,6,11,64.38,0.059666666666666666,0.057,0.06,0.062,70.1,5.719999999999999,95.86592178770948,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,M2-6B2,4°C,0.5,6,11,55.14,0.04800000000000001,0.054,0.045,0.045,69.97,14.829999999999998,308.95833333333326,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,4°C,1,6,11,58.43,0.04566666666666667,0.048,0.043,0.046,69.92,11.490000000000002,251.60583941605844,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,4°C,1.5,6,11,60.57,0.04700000000000001,0.05,0.043,0.048,69.82,9.249999999999993,196.8085106382977,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,SW2C3,15°C,0.5,6,11,56.93,0.2353333333333333,0.239,0.231,0.236,69.8,12.869999999999997,54.68838526912181,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,15°C,1,6,11,57.44,0.2893333333333333,0.29,0.294,0.284,69.98,12.540000000000006,43.341013824884826,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,15°C,1.5,6,11,59.41,0.35799999999999993,0.362,0.357,0.355,69.88,10.469999999999999,29.245810055865924,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,M2-6B2,15°C,0.5,6,11,58.34,0.3423333333333333,0.347,0.339,0.341,69.97,11.629999999999995,33.97273612463485,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,15°C,1,6,11,59.46,0.379,0.381,0.38,0.376,70.12,10.660000000000004,28.12664907651716,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,15°C,1.5,6,11,57.97,0.247,0.257,0.244,0.24,70.09,12.120000000000005,49.068825910931196,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,SW2C3,30°C,0.5,6,11,51.68,0.295,0.294,0.296,0.295,69.83,18.15,61.52542372881356,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,30°C,1,6,11,56.37,0.26566666666666666,0.267,0.266,0.264,70.29,13.920000000000009,52.39648682559602,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,SW2C3,30°C,1.5,6,11,60.28,0.27166666666666667,0.264,0.279,0.272,70.17,9.89,36.40490797546013,A2,B. zhangzhouensis,Qaidam,TRUE,Surfactin,TRUE
exp10,temp_salinity,M2-6B2,30°C,0.5,6,11,52.48,0.24833333333333332,0.249,0.246,0.25,69.86,17.380000000000003,69.98657718120806,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,30°C,1,6,11,57.47,0.2843333333333333,0.28,0.284,0.289,70.14,12.670000000000002,44.560375146541624,NA,NA,NA,NA,NA,FALSE
exp10,temp_salinity,M2-6B2,30°C,1.5,6,11,60.38,0.068,0.071,0.061,0.072,70.04,9.660000000000004,142.0588235294118,NA,NA,NA,NA,NA,FALSE
exp11,temp_salinity,H5B,4°C,0.5,1,1,69.71,0.019333333333333338,0.017,0.021,0.02,69.71,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1,1,1,69.94,0.02,0.019,0.018,0.023,69.94,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1.5,1,1,69.78,0.025333333333333336,0.024,0.028,0.024,69.78,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,0.5,1,1,69.89,0.02266666666666667,0.021,0.029,0.018,69.89,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1,1,1,69.68,0.028,0.032,0.031,0.021,69.68,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1.5,1,1,69.83,0.020666666666666667,0.017,0.024,0.021,69.83,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,0.5,1,1,69.51,0.02366666666666667,0.021,0.027,0.023,69.51,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1,1,1,69.9,0.02333333333333333,0.022,0.02,0.028,69.9,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1.5,1,1,69.92,0.02766666666666667,0.027,0.022,0.034,69.92,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,0.5,1,1,69.47,0.027,0.029,0.033,0.019,69.47,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1,1,1,69.75,0.03366666666666667,0.029,0.033,0.039,69.75,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1.5,1,1,69.68,0.02666666666666667,0.033,0.026,0.021,69.68,0,0,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,0.5,1,1,69.54,0.022999999999999996,0.023,0.02,0.026,69.54,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1,1,1,69.74,0.025000000000000005,0.021,0.021,0.033,69.74,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1.5,1,1,69.71,0.024333333333333335,0.016,0.022,0.035,69.71,0,0,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,0.5,1,1,69.46,0.018333333333333333,0.016,0.016,0.023,69.46,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1,1,1,69.89,0.022000000000000002,0.028,0.023,0.015,69.89,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1.5,1,1,69.98,0.024999999999999998,0.03,0.019,0.026,69.98,0,0,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,0.5,2,3,69.63,0.03166666666666667,0.031,0.034,0.03,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1,2,3,70,0.026,0.033,0.019,0.026,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1.5,2,3,69.69,0.02866666666666667,0.021,0.035,0.03,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,0.5,2,3,69.8,0.03166666666666667,0.034,0.03,0.031,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1,2,3,69.62,0.025333333333333333,0.027,0.031,0.018,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1.5,2,3,69.91,0.023333333333333334,0.029,0.025,0.016,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,0.5,2,3,69.93,0.028333333333333332,0.025,0.022,0.038,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1,2,3,70.01,0.027,0.033,0.027,0.021,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1.5,2,3,69.76,0.03266666666666667,0.031,0.026,0.041,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,0.5,2,3,68.41,0.03733333333333333,0.037,0.037,0.038,69.71,1.2999999999999972,34.8214285714285,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1,2,3,68.94,0.04533333333333334,0.044,0.048,0.044,69.94,1,22.058823529411764,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1.5,2,3,69.17,0.041,0.041,0.041,0.041,69.78,0.6099999999999994,14.87804878048779,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,0.5,2,3,68.55,0.036333333333333336,0.041,0.039,0.029,69.89,1.3400000000000034,36.88073394495422,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1,2,3,68.61,0.046000000000000006,0.051,0.039,0.048,69.68,1.0700000000000074,23.26086956521755,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1.5,2,3,69.15,0.03233333333333333,0.038,0.025,0.034,69.83,0.6799999999999926,21.03092783505132,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,0.5,2,3,67.19,0.07100000000000001,0.069,0.07,0.074,69.51,2.3200000000000074,32.67605633802827,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1,2,3,67.87,0.041666666666666664,0.042,0.042,0.041,69.9,2.030000000000001,48.72000000000003,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1.5,2,3,69.12,0.038,0.037,0.038,0.039,69.92,0.7999999999999972,21.052631578947295,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,0.5,3,5,66.7,0.39433333333333337,0.393,0.394,0.396,69.47,2.769999999999996,7.02451394759086,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1,3,5,64.07,0.078,0.074,0.093,0.067,69.75,5.680000000000007,72.8205128205129,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1.5,3,5,66.35,0.044000000000000004,0.043,0.044,0.045,69.68,3.3300000000000125,75.68181818181846,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,0.5,3,5,65.87,0.28733333333333333,0.289,0.302,0.271,69.54,3.6700000000000017,12.772621809744786,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1,3,5,64.28,0.13566666666666669,0.136,0.109,0.162,69.74,5.459999999999994,40.24570024570019,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1.5,3,5,64.07,0.11166666666666668,0.098,0.114,0.123,69.71,5.640000000000001,50.507462686567166,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,0.5,3,5,60.3,0.38066666666666665,0.372,0.376,0.394,69.46,9.159999999999997,24.06304728546409,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1,3,5,60.56,0.08833333333333333,0.086,0.098,0.081,69.89,9.329999999999998,105.62264150943395,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1.5,3,5,64,0.042666666666666665,0.044,0.042,0.042,69.98,5.980000000000004,140.15625000000009,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,0.5,3,5,60.08,0.289,0.283,0.29,0.294,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1,3,5,61.8,0.10333333333333333,0.1,0.101,0.109,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1.5,3,5,62.86,0.06566666666666666,0.059,0.068,0.07,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,0.5,3,5,61.47,0.2333333333333333,0.216,0.271,0.213,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1,3,5,61.4,0.21633333333333335,0.206,0.186,0.257,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1.5,3,5,62.01,0.112,0.101,0.111,0.124,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,0.5,3,5,65.65,0.345,0.343,0.345,0.347,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1,3,5,59.71,0.09933333333333333,0.103,0.054,0.141,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1.5,3,5,58.13,0.04533333333333334,0.045,0.044,0.047,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,0.5,4,7,69.4,0.038666666666666676,0.035,0.041,0.04,69.71,0.30999999999998806,8.017241379310034,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1,4,7,68.59,0.04933333333333334,0.053,0.05,0.045,69.94,1.3499999999999943,27.364864864864746,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1.5,4,7,69.29,0.044000000000000004,0.041,0.043,0.048,69.78,0.4899999999999949,11.13636363636352,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,0.5,4,7,68.98,0.04633333333333334,0.048,0.058,0.033,69.89,0.9099999999999966,19.6402877697841,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1,4,7,68.898,0.047999999999999994,0.043,0.042,0.059,69.68,0.7820000000000107,16.29166666666689,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1.5,4,7,68.58,0.03333333333333333,0.029,0.031,0.04,69.83,1.25,37.5,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,0.5,4,7,67.03,0.12766666666666668,0.13,0.126,0.127,69.51,2.480000000000004,19.425587467362952,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1,4,7,67.6,0.041666666666666664,0.04,0.042,0.043,69.9,2.3000000000000114,55.20000000000027,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1.5,4,7,69.55,0.04466666666666667,0.042,0.05,0.042,69.92,0.37000000000000455,8.28358208955234,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,0.5,4,7,65.19,0.3516666666666666,0.347,0.351,0.357,69.47,4.280000000000001,12.17061611374408,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1,4,7,63.58,0.20433333333333334,0.204,0.205,0.204,69.75,6.170000000000002,30.195758564437202,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1.5,4,7,64.11,0.13833333333333334,0.136,0.134,0.145,69.68,5.570000000000007,40.265060240963905,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,0.5,4,7,66.14,0.3213333333333333,0.318,0.31,0.336,69.54,3.4000000000000057,10.580912863070559,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1,4,7,62.89,0.159,0.172,0.163,0.142,69.74,6.849999999999994,43.08176100628927,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1.5,4,7,62,0.17,0.171,0.187,0.152,69.71,7.709999999999994,45.35294117647055,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,0.5,4,7,60.18,0.35566666666666663,0.346,0.36,0.361,69.46,9.279999999999994,26.09184629803185,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1,4,7,59.6,0.19733333333333336,0.194,0.209,0.189,69.89,10.29,52.14527027027026,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1.5,4,7,64.25,0.043000000000000003,0.047,0.04,0.042,69.98,5.730000000000004,133.25581395348846,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,0.5,5,9,62.53,0.25666666666666665,0.254,0.256,0.26,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1,5,9,61.03,0.10633333333333334,0.108,0.105,0.106,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1.5,5,9,60.15,0.11566666666666665,0.116,0.118,0.113,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,0.5,5,9,63.9,0.3443333333333333,0.326,0.357,0.35,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1,5,9,61.39,0.18000000000000002,0.188,0.201,0.151,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1.5,5,9,60.2,0.10333333333333335,0.134,0.015,0.161,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,0.5,5,9,60.12,0.332,0.334,0.335,0.327,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1,5,9,58.62,0.14400000000000002,0.141,0.126,0.165,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1.5,5,9,62.25,0.051,0.064,0.046,0.043,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,0.5,5,9,69.38,0.029333333333333333,0.029,0.031,0.028,69.71,0.3299999999999983,11.249999999999941,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1,5,9,68.72,0.04,0.039,0.041,0.04,69.94,1.2199999999999989,30.49999999999997,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1.5,5,9,69.34,0.029666666666666664,0.028,0.028,0.033,69.78,0.4399999999999977,14.831460674157228,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,0.5,5,9,68.87,0.04033333333333333,0.036,0.045,0.04,69.89,1.019999999999996,25.289256198347008,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1,5,9,68.38,0.04466666666666667,0.058,0.033,0.043,69.68,1.3000000000000114,29.104477611940553,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1.5,5,9,68.49,0.03866666666666666,0.036,0.052,0.028,69.83,1.3400000000000034,34.655172413793196,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,0.5,5,9,63.56,0.119,0.119,0.12,0.118,69.51,5.950000000000003,50.00000000000003,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1,5,9,65.21,0.032,0.032,0.034,0.03,69.9,4.690000000000012,146.56250000000037,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,1.5,5,9,68.23,0.035333333333333335,0.036,0.037,0.033,69.92,1.6899999999999977,47.83018867924522,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,0.5,6,11,60.09,0.322,0.336,0.33,0.3,69.47,9.379999999999995,29.13043478260868,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1,6,11,63.42,0.18766666666666665,0.189,0.183,0.191,69.75,6.329999999999998,33.73001776198934,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,15°C,1.5,6,11,64.01,0.12533333333333332,0.124,0.124,0.128,69.68,5.670000000000002,45.239361702127674,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,0.5,6,11,58.38,0.3713333333333333,0.36,0.383,0.371,69.54,11.160000000000004,30.05385996409337,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1,6,11,61.93,0.20866666666666667,0.216,0.212,0.198,69.74,7.809999999999995,37.42811501597442,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,15°C,1.5,6,11,60.33,0.248,0.246,0.237,0.261,69.71,9.379999999999995,37.822580645161274,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,0.5,6,11,59.84,0.29233333333333333,0.298,0.291,0.288,69.46,9.61999999999999,32.90763968072973,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1,6,11,57.74,0.15183333333333335,0.17,0.168,0.1175,69.89,12.149999999999999,80.02195389681667,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,15°C,1.5,6,11,58.79,0.034,0.038,0.032,0.032,69.98,11.190000000000005,329.11764705882365,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,0.5,6,11,62.49,0.19733333333333336,0.198,0.201,0.193,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1,6,11,61.11,0.08866666666666667,0.095,0.09,0.081,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,30°C,1.5,6,11,61.02,0.09300000000000001,0.101,0.09,0.088,NA,NA,NA,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,0.5,6,11,61.84,0.3833333333333333,0.385,0.354,0.411,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1,6,11,61.12,0.22066666666666668,0.195,0.228,0.239,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,30°C,1.5,6,11,60.34,0.16466666666666666,0.161,0.176,0.157,NA,NA,NA,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,0.5,6,11,58.48,0.287,0.276,0.297,0.288,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1,6,11,57.12,0.13366666666666668,0.129,0.137,0.135,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,30°C,1.5,6,11,59.9,0.03833333333333333,0.047,0.037,0.031,NA,NA,NA,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,0.5,NA,NA,69.36,0.038666666666666676,0.035,0.041,0.04,69.71,0.3499999999999943,9.051724137930885,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1,NA,NA,68.8,0.04933333333333334,0.053,0.05,0.045,69.94,1.1400000000000006,23.108108108108116,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5B,4°C,1.5,NA,NA,69.41,0.044000000000000004,0.041,0.043,0.048,69.78,0.37000000000000455,8.409090909091011,A10,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,0.5,NA,NA,68.13,0.04533333333333334,0.032,0.048,0.056,69.89,1.7600000000000051,38.82352941176482,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1,NA,NA,68.48,0.042666666666666665,0.049,0.048,0.031,69.68,1.2000000000000028,28.125000000000068,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H5G,4°C,1.5,NA,NA,68.18,0.04700000000000001,0.058,0.046,0.037,69.83,1.6499999999999915,35.10638297872322,A7,B. thuringiensis,Qaidam,FALSE,NA,TRUE
exp11,temp_salinity,H2E-10C,4°C,0.5,NA,NA,57.09,0.12766666666666668,0.13,0.126,0.127,69.51,12.420000000000002,97.2845953002611,A6,P. frigoritolerans,Qaidam,FALSE,NA,TRUE
